sent_length,capitalization,articles,mult_negs,has_svo,has_sov,has_vos,has_vso,has_ovs,has_osv,color_special,color_regular,filler,hedges,swearwords,sentiment,min_response,adjectives,punct_?,punct_!,y_label,extra_label,set_type
21.428571428571427,6.428571428571429,0.5714285714285714,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,0.3606920609152752,0.0,1.2142857142857142,0.0,10.0,male,the-netherlands,train
11.538461538461538,1.5384615384615385,0.6538461538461539,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,6.0,0.03700757575757575,0.0,0.9230769230769231,4.0,5.0,female,the-netherlands,train
30.0,4.2,1.5,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,6.0,3.0,0.2009434523809524,0.0,1.8,2.0,7.0,male,italy,train
37.5,2.375,1.25,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,8.0,7.0,0.35298566017316013,0.0,5.0,0.0,7.0,female,germany,train
50.0,15.0,1.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,6.0,0.018148148148148153,0.0,1.3333333333333333,4.0,0.0,male,russia,train
20.0,2.066666666666667,0.6666666666666666,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0,-0.014100529100529103,0.0,1.5333333333333334,2.0,0.0,female,iran,train
10.0,2.066666666666667,0.23333333333333334,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.25399603174603175,0.0,0.6,0.0,15.0,female,poland,train
12.5,1.5833333333333333,1.125,0.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,6.0,4.0,0.039026424963924965,0.0,1.0833333333333333,3.0,0.0,male,the-netherlands,train
10.714285714285714,1.8214285714285714,0.5714285714285714,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,7.0,6.0,0.10660849567099569,0.0,0.6071428571428571,2.0,9.0,female,germany,train
13.636363636363637,1.5909090909090908,0.9545454545454546,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,9.0,13.0,4.0,0.2653589466089466,0.0,0.9090909090909091,4.0,8.0,male,poland,train
16.666666666666668,2.0555555555555554,1.1666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,2.0,5.0,0.18833480782885548,1.0,1.1111111111111112,4.0,9.0,female,the-netherlands,train
15.0,3.0,1.25,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,0.2360479797979798,0.0,0.75,3.0,13.0,female,spain,train
9.67741935483871,1.2903225806451613,0.25806451612903225,0.0,8.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,4.0,14.0,0.02180474095796678,0.0,0.5161290322580645,2.0,17.0,female,spain,train
13.043478260869565,1.826086956521739,0.7391304347826086,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,5.0,0.296776185770751,0.0,1.173913043478261,0.0,18.0,male,russia,train
12.0,2.08,0.28,0.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,8.0,9.0,-0.051142857142857136,0.0,1.28,11.0,11.0,female,germany,train
13.043478260869565,1.9130434782608696,0.7391304347826086,0.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,5.0,0.22506117071334467,0.0,1.1304347826086956,0.0,19.0,male,the-netherlands,train
150.0,5.5,7.5,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.14659541847041846,0.0,11.0,0.0,0.0,male,poland,train
27.272727272727273,5.090909090909091,1.3636363636363635,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0,0.13951101928374657,0.0,1.8181818181818181,0.0,3.0,male,the-netherlands,train
15.789473684210526,2.1578947368421053,1.263157894736842,0.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,9.0,8.0,9.0,0.1332646641857168,0.0,1.0,0.0,1.0,female,iran,train
20.0,1.8,1.6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,-0.01435185185185185,0.0,1.4666666666666666,0.0,0.0,male,germany,train
15.0,1.55,1.05,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,6.0,5.0,8.0,0.15613906926406926,0.0,1.75,0.0,6.0,male,the-netherlands,train
27.272727272727273,1.8181818181818181,0.7272727272727273,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.5030753968253969,0.0,1.7272727272727273,1.0,4.0,female,poland,train
